2.384185791015625000e-07,1.018030660135762766e-01
1.136651039123535156e-01,6.803132437325857929e+00
1.636652946472167969e-01,8.976509521057556285e+00
2.136659622192382812e-01,1.096878852043952257e+01
2.636661529541015625e-01,1.296106751982148708e+01
3.136663436889648438e-01,1.513447794880900510e+01
3.636667728424072266e-01,1.676452743423568847e+01
4.136669635772705078e-01,1.767011789175180425e+01
4.636671543121337891e-01,1.948126546152822058e+01
5.136675834655761719e-01,2.147354446091018332e+01
5.636680126190185547e-01,2.292249586198713374e+01
6.136682033538818359e-01,2.455254534741381889e+01
6.636686325073242188e-01,2.618259483284050049e+01
7.136688232421875000e-01,2.690705386075106631e+01
7.636692523956298828e-01,2.853710334617774791e+01
8.136696815490722656e-01,2.998602140199888311e+01
8.636698722839355469e-01,3.143493945782001475e+01
9.136700630187988281e-01,3.234052991533612698e+01
9.636702537536621094e-01,3.360834988680753099e+01
1.013670682907104492e+00,3.505726794262866264e+01
1.063670873641967773e+00,3.650621934370560950e+01
1.113671302795410156e+00,3.723067837161617888e+01
1.163671493530273438e+00,3.813626882913229821e+01
1.213671684265136719e+00,3.958518688495342985e+01
1.263671875000000000e+00,4.012854782851426449e+01
1.313672304153442383e+00,4.139636779998566141e+01
1.363672494888305664e+00,4.230192491224595841e+01
1.413672685623168945e+00,4.284528585580679305e+01
1.463672876358032227e+00,4.411310582727818996e+01
1.513673067092895508e+00,4.501869628479430929e+01
1.563673257827758789e+00,4.574315531270487867e+01
1.613673448562622070e+00,4.664874577022099089e+01
1.663673639297485352e+00,4.755430288248128790e+01
1.713673830032348633e+00,4.791653239643657258e+01
1.763674020767211914e+00,4.882212285395269191e+01
1.813674211502075195e+00,4.936548379751352655e+01
1.863674402236938477e+00,5.027107425502963878e+01
1.913674592971801758e+00,5.099553328294020815e+01
1.963674783706665039e+00,5.135776279689549284e+01
2.013675212860107422e+00,5.226335325441160506e+01
2.063675403594970703e+00,5.316891036667190207e+01
2.113675594329833984e+00,5.335004179627745913e+01
2.163675785064697266e+00,5.425563225379357135e+01
2.213675975799560547e+00,5.461786176774885604e+01
2.263676166534423828e+00,5.534232079565941831e+01
2.313676357269287109e+00,5.552341888000915304e+01
2.363676548004150391e+00,5.642900933752527237e+01
2.413676977157592773e+00,5.715346836543583464e+01
2.463677167892456055e+00,5.733459979504138460e+01
2.513677597045898438e+00,5.824019025255750392e+01
2.563677787780761719e+00,5.824019025255750392e+01
2.613677978515625000e+00,5.878351785086251624e+01
2.663678169250488281e+00,5.896464928046807330e+01
2.713678598403930664e+00,5.950801022402890084e+01
2.763678789138793945e+00,5.987023973798418552e+01
2.813678979873657227e+00,6.023246925193947021e+01
2.863679647445678711e+00,6.023246925193947021e+01
2.913679838180541992e+00,6.095692827985003248e+01
2.963680028915405273e+00,6.095692827985003248e+01
3.013680458068847656e+00,6.168138730776060186e+01
3.063680887222290039e+00,6.204361682171588654e+01
3.113681316375732422e+00,6.222474825132143650e+01
3.163681745529174805e+00,6.240584633567117123e+01
3.213682174682617188e+00,6.276807584962644881e+01
3.263682365417480469e+00,6.313033870883755583e+01
3.313682794570922852e+00,6.349256822279283341e+01
3.363683223724365234e+00,6.349256822279283341e+01
3.413683414459228516e+00,6.385479773674811810e+01
3.463683605194091797e+00,6.421702725070339568e+01
3.513683795928955078e+00,6.439812533505313752e+01
3.563683986663818359e+00,6.457925676465868037e+01
3.613684177398681641e+00,6.457925676465868037e+01
3.663684844970703125e+00,6.530371579256924974e+01
3.713685035705566406e+00,6.530371579256924974e+01
3.763685464859008789e+00,6.530371579256924974e+01
3.813685655593872070e+00,6.548484722217480680e+01
3.863685846328735352e+00,6.530371579256924974e+01
3.913686275482177734e+00,6.566594530652453443e+01
3.963686466217041016e+00,6.602817482047981912e+01
4.013686656951904297e+00,6.602817482047981912e+01
4.063687324523925781e+00,6.602817482047981912e+01
4.113687753677368164e+00,6.620930625008536197e+01
4.163687944412231445e+00,6.620930625008536197e+01
4.213688135147094727e+00,6.657153576404064665e+01
4.263688325881958008e+00,6.639040433443510381e+01
4.313688755035400391e+00,6.693376527799593134e+01
4.363688945770263672e+00,6.620930625008536197e+01
4.413689136505126953e+00,6.675266719364620371e+01
4.463689565658569336e+00,6.675266719364620371e+01
4.513689756393432617e+00,6.729599479195121603e+01
4.563689947128295898e+00,6.693376527799593134e+01
4.613690137863159180e+00,6.765822430590650072e+01
4.663690328598022461e+00,6.729599479195121603e+01
4.713690519332885742e+00,6.747712622155677309e+01
4.763690710067749023e+00,6.765822430590650072e+01
4.813690900802612305e+00,6.820158524946732825e+01
4.863691091537475586e+00,6.802045381986178541e+01
4.913691282272338867e+00,6.783935573551204357e+01
4.963691473007202148e+00,6.802045381986178541e+01
5.013691663742065430e+00,6.820158524946732825e+01
5.063692331314086914e+00,6.838271667907288531e+01
5.113692760467529297e+00,6.820158524946732825e+01
5.163692951202392578e+00,6.820158524946732825e+01
5.213693141937255859e+00,6.820158524946732825e+01
5.263693332672119141e+00,6.874494619302817000e+01
5.313693523406982422e+00,6.820158524946732825e+01
5.363693714141845703e+00,6.874494619302817000e+01
5.413693904876708984e+00,6.874494619302817000e+01
5.463694095611572266e+00,6.892604427737789763e+01
5.513694286346435547e+00,6.910717570698345469e+01
5.563694715499877930e+00,6.874494619302817000e+01
5.613695144653320312e+00,6.892604427737789763e+01
5.663695335388183594e+00,6.892604427737789763e+01
5.713695526123046875e+00,6.910717570698345469e+01
5.763695716857910156e+00,6.892604427737789763e+01
5.813695907592773438e+00,6.910717570698345469e+01
5.863696098327636719e+00,6.892604427737789763e+01
5.913696289062500000e+00,6.910717570698345469e+01
5.963696479797363281e+00,6.910717570698345469e+01
6.013696908950805664e+00,6.946940522093873938e+01
6.063697099685668945e+00,6.892604427737789763e+01
6.113697528839111328e+00,6.910717570698345469e+01
6.163697719573974609e+00,6.910717570698345469e+01
6.213697910308837891e+00,6.910717570698345469e+01
6.263698339462280273e+00,6.892604427737789763e+01
6.313698530197143555e+00,6.892604427737789763e+01
6.363698720932006836e+00,6.910717570698345469e+01
6.413698911666870117e+00,6.910717570698345469e+01
6.463699102401733398e+00,6.946940522093873938e+01
6.513699531555175781e+00,6.892604427737789763e+01
6.563699722290039062e+00,6.946940522093873938e+01
6.613699913024902344e+00,6.910717570698345469e+01
6.663700103759765625e+00,6.983163473489400985e+01
6.713700294494628906e+00,6.946940522093873938e+01
6.763700485229492188e+00,6.928827379133318232e+01
6.813700675964355469e+00,6.928827379133318232e+01
