2.784495115280151367e+00,1.203631020926095516e+02,1.000000000000000000e+02
2.841142177581787109e+00,1.154729536363294926e+02,1.000000000000000000e+02
2.894198179244995117e+00,1.114883956375655600e+02,1.000000000000000000e+02
2.946728467941284180e+00,1.071416081248463570e+02,1.000000000000000000e+02
2.997941493988037109e+00,1.026136891825215827e+02,1.000000000000000000e+02
3.048741102218627930e+00,9.862913118375765009e+01,1.000000000000000000e+02
3.101139068603515625e+00,9.464457318499371752e+01,1.000000000000000000e+02
3.158995389938354492e+00,9.011665424266895741e+01,1.000000000000000000e+02
3.216016054153442383e+00,8.558876864560001252e+01,1.000000000000000000e+02
3.266552686691284180e+00,8.124198113288079526e+01,1.000000000000000000e+02
3.322993755340576172e+00,7.743852121846659031e+01,1.000000000000000000e+02
3.374966859817504883e+00,8.305312870265720449e+01,1.000000000000000000e+02
3.429513931274414062e+00,8.902996570080310335e+01,1.000000000000000000e+02
3.487080812454223633e+00,9.283342561521730829e+01,1.000000000000000000e+02
3.560990571975708008e+00,1.009836396970949011e+02,1.000000000000000000e+02
3.618969917297363281e+00,9.935359021166821947e+01,1.000000000000000000e+02
3.670487165451049805e+00,9.518793412855455927e+01,1.000000000000000000e+02
3.720923423767089844e+00,1.006214101831396164e+02,1.000000000000000000e+02
3.773985385894775391e+00,9.591239315646512864e+01,1.000000000000000000e+02
3.831112146377563477e+00,1.035192796400376949e+02,1.000000000000000000e+02
3.889034748077392578e+00,9.718021312793652555e+01,1.000000000000000000e+02
3.946423292160034180e+00,1.037004110696432519e+02,1.000000000000000000e+02
4.002866983413696289e+00,9.862913118375765009e+01,1.000000000000000000e+02
4.053679943084716797e+00,1.018892301546110133e+02,1.000000000000000000e+02
4.109237670898437500e+00,1.000780825848346041e+02,1.000000000000000000e+02
4.166589498519897461e+00,9.536903221290428689e+01,1.000000000000000000e+02
4.223408460617065430e+00,9.971585307087931938e+01,1.000000000000000000e+02
4.280175924301147461e+00,1.080471985823624692e+02,1.000000000000000000e+02
4.336755514144897461e+00,1.029759186964768674e+02,1.000000000000000000e+02
4.393980741500854492e+00,9.808580358545263778e+01,1.000000000000000000e+02
4.451363801956176758e+00,9.355788464312787767e+01,1.000000000000000000e+02
4.508917570114135742e+00,1.004403120987898888e+02,1.000000000000000000e+02
4.567178487777709961e+00,9.555016364250984395e+01,1.000000000000000000e+02
4.617841482162475586e+00,1.008025416127451734e+02,1.000000000000000000e+02
4.673381567001342773e+00,9.591239315646512864e+01,1.000000000000000000e+02
4.730733871459960938e+00,1.031570501260824244e+02,1.000000000000000000e+02
4.780918359756469727e+00,9.790467215584708072e+01,1.000000000000000000e+02
4.832026720046997070e+00,1.040626405835985366e+02,1.000000000000000000e+02
4.887132644653320312e+00,9.953472164127377653e+01,1.000000000000000000e+02
4.944544315338134766e+00,1.053304605550699335e+02,1.000000000000000000e+02
4.995987176895141602e+00,1.013458692110501858e+02,1.000000000000000000e+02
5.051445007324218750e+00,9.699908169833096849e+01,8.000000000000000000e+01
5.102870702743530273e+00,9.283342561521730829e+01,8.000000000000000000e+01
5.157573699951171875e+00,8.866773618684781866e+01,8.000000000000000000e+01
5.215186119079589844e+00,8.413981724452305855e+01,8.000000000000000000e+01
5.273402929306030273e+00,7.979302973180384129e+01,8.000000000000000000e+01
5.330730199813842773e+00,7.490288127552379649e+01,8.000000000000000000e+01
5.411349058151245117e+00,6.892604427737789763e+01,8.000000000000000000e+01
5.485650777816772461e+00,6.313033870883755583e+01,8.000000000000000000e+01
5.550351142883300781e+00,5.878351785086251624e+01,8.000000000000000000e+01
5.607715606689453125e+00,5.751573122464693455e+01,8.000000000000000000e+01
5.658797502517700195e+00,5.824019025255750392e+01,8.000000000000000000e+01
5.715442895889282227e+00,5.950801022402890084e+01,8.000000000000000000e+01
5.773751020431518555e+00,6.276807584962644881e+01,8.000000000000000000e+01
5.830085515975952148e+00,6.602817482047981912e+01,8.000000000000000000e+01
5.887746810913085938e+00,6.747712622155677309e+01,8.000000000000000000e+01
5.939442396163940430e+00,7.019386424884929454e+01,8.000000000000000000e+01
5.994590997695922852e+00,7.254837276218654551e+01,8.000000000000000000e+01
6.050673007965087891e+00,7.562734030343436586e+01,8.000000000000000000e+01
6.108412504196166992e+00,7.743852121846659031e+01,8.000000000000000000e+01
6.158479213714599609e+00,7.997416116140939835e+01,8.000000000000000000e+01
6.214185714721679688e+00,8.178530873118580757e+01,8.000000000000000000e+01
6.271622657775878906e+00,8.305312870265720449e+01,8.000000000000000000e+01
6.329684734344482422e+00,8.377758773056777386e+01,8.000000000000000000e+01
6.380529880523681641e+00,8.595099815955529721e+01,8.000000000000000000e+01
6.430964708328247070e+00,8.558876864560001252e+01,8.000000000000000000e+01
6.504314899444580078e+00,8.631322767351058189e+01,8.000000000000000000e+01
6.558123588562011719e+00,8.703768670142113706e+01,8.000000000000000000e+01
6.615022897720336914e+00,8.703768670142113706e+01,8.000000000000000000e+01
6.672741889953613281e+00,8.703768670142113706e+01,8.000000000000000000e+01
6.730086326599121094e+00,8.576986672994974015e+01,8.000000000000000000e+01
6.786973953247070312e+00,8.450204675847834324e+01,8.000000000000000000e+01
6.843917846679687500e+00,8.341535821661248917e+01,8.000000000000000000e+01
6.898219823837280273e+00,8.269089918870193401e+01,8.000000000000000000e+01
6.949108600616455078e+00,8.160421064683607995e+01,8.000000000000000000e+01
7.006416082382202148e+00,8.051748875971441066e+01,8.000000000000000000e+01
7.062810659408569336e+00,8.015525924575912597e+01,8.000000000000000000e+01
7.114610195159912109e+00,7.924966878824301375e+01,8.000000000000000000e+01
7.167256832122802734e+00,7.816298024637715969e+01,8.000000000000000000e+01
7.219176292419433594e+00,7.834411167598271675e+01,8.000000000000000000e+01
7.269451618194580078e+00,7.780075073242187500e+01,8.000000000000000000e+01
7.320907354354858398e+00,7.725738978886104746e+01,8.000000000000000000e+01
7.378161907196044922e+00,7.834411167598271675e+01,8.000000000000000000e+01
7.436241865158081055e+00,7.852520976033244438e+01,8.000000000000000000e+01
7.493486642837524414e+00,7.834411167598271675e+01,8.000000000000000000e+01
7.551070690155029297e+00,7.906857070389327191e+01,8.000000000000000000e+01
7.602649927139282227e+00,7.924966878824301375e+01,8.000000000000000000e+01
7.658215284347534180e+00,7.979302973180384129e+01,8.000000000000000000e+01
7.715854644775390625e+00,7.979302973180384129e+01,8.000000000000000000e+01
7.773503065109252930e+00,7.979302973180384129e+01,8.000000000000000000e+01
7.830030918121337891e+00,8.033639067536468303e+01,8.000000000000000000e+01
7.886607885360717773e+00,8.033639067536468303e+01,8.000000000000000000e+01
7.943539381027221680e+00,8.051748875971441066e+01,8.000000000000000000e+01
8.001040220260620117e+00,8.051748875971441066e+01,8.000000000000000000e+01
8.058269739151000977e+00,8.051748875971441066e+01,8.000000000000000000e+01
8.116107463836669922e+00,8.069862018931996772e+01,8.000000000000000000e+01
8.166291952133178711e+00,8.069862018931996772e+01,8.000000000000000000e+01
8.218144893646240234e+00,8.015525924575912597e+01,8.000000000000000000e+01
8.269810199737548828e+00,8.051748875971441066e+01,8.000000000000000000e+01
8.321451902389526367e+00,7.979302973180384129e+01,8.000000000000000000e+01
8.377329111099243164e+00,7.997416116140939835e+01,8.000000000000000000e+01
8.433086395263671875e+00,8.051748875971441066e+01,8.000000000000000000e+01
8.491134166717529297e+00,7.997416116140939835e+01,8.000000000000000000e+01
8.541596651077270508e+00,7.997416116140939835e+01,8.000000000000000000e+01
8.596021890640258789e+00,7.979302973180384129e+01,8.000000000000000000e+01
8.653534412384033203e+00,8.015525924575912597e+01,8.000000000000000000e+01
8.711346149444580078e+00,7.997416116140939835e+01,8.000000000000000000e+01
8.765758991241455078e+00,7.979302973180384129e+01,8.000000000000000000e+01
8.818846702575683594e+00,8.033639067536468303e+01,8.000000000000000000e+01
8.877176046371459961e+00,7.979302973180384129e+01,8.000000000000000000e+01
8.932632684707641602e+00,7.979302973180384129e+01,8.000000000000000000e+01
8.984583616256713867e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.034946680068969727e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.086265087127685547e+00,7.979302973180384129e+01,8.000000000000000000e+01
9.142803668975830078e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.201297998428344727e+00,8.015525924575912597e+01,8.000000000000000000e+01
9.259084224700927734e+00,7.979302973180384129e+01,8.000000000000000000e+01
9.309976816177368164e+00,8.015525924575912597e+01,8.000000000000000000e+01
9.360566377639770508e+00,8.015525924575912597e+01,8.000000000000000000e+01
9.413763761520385742e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.471066951751708984e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.521477460861206055e+00,7.943080021784855660e+01,8.000000000000000000e+01
9.573081254959106445e+00,8.051748875971441066e+01,8.000000000000000000e+01
9.624250650405883789e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.675320386886596680e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.733376026153564453e+00,8.015525924575912597e+01,8.000000000000000000e+01
9.790846824645996094e+00,8.051748875971441066e+01,8.000000000000000000e+01
9.843461513519287109e+00,7.997416116140939835e+01,8.000000000000000000e+01
9.897264242172241211e+00,8.015525924575912597e+01,8.000000000000000000e+01
9.954384326934814453e+00,7.979302973180384129e+01,8.000000000000000000e+01
1.001241517066955566e+01,7.997416116140939835e+01,1.200000000000000000e+02
1.006943821907043457e+01,8.413981724452305855e+01,1.200000000000000000e+02
1.012718009948730469e+01,8.921109713040866041e+01,1.200000000000000000e+02
1.018456864356994629e+01,9.410124558668870520e+01,1.200000000000000000e+02
1.023644566535949707e+01,9.844803309940792246e+01,1.200000000000000000e+02
1.028724598884582520e+01,1.022514596685662980e+02,1.200000000000000000e+02
1.034118628501892090e+01,1.069605100404966151e+02,1.200000000000000000e+02
1.039930725097656250e+01,1.118506251515208447e+02,1.200000000000000000e+02
1.045646882057189941e+01,1.167407736078008895e+02,1.200000000000000000e+02
1.051442217826843262e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.056612372398376465e+01,1.223553810919915037e+02,1.200000000000000000e+02
1.061800241470336914e+01,1.254343819784951393e+02,1.200000000000000000e+02
1.067084765434265137e+01,1.268833000343162780e+02,1.200000000000000000e+02
1.072805571556091309e+01,1.297811694912143707e+02,1.200000000000000000e+02
1.078600502014160156e+01,1.315923170609907800e+02,1.200000000000000000e+02
1.084063649177551270e+01,1.321356780045516075e+02,1.200000000000000000e+02
1.089466047286987305e+01,1.312300875470354811e+02,1.200000000000000000e+02
1.095144510269165039e+01,1.315923170609907800e+02,1.200000000000000000e+02
1.100322675704956055e+01,1.314112189766410381e+02,1.200000000000000000e+02
1.105405306816101074e+01,1.317734484905963370e+02,1.200000000000000000e+02
1.110772824287414551e+01,1.306867266034746535e+02,1.200000000000000000e+02
1.115877318382263184e+01,1.308678580330802106e+02,1.200000000000000000e+02
1.121327781677246094e+01,1.299622675755640842e+02,1.200000000000000000e+02
1.126418709754943848e+01,1.301433990051696412e+02,1.200000000000000000e+02
1.131922221183776855e+01,1.292378085476535148e+02,1.200000000000000000e+02
1.137735009193420410e+01,1.290567104633038014e+02,1.200000000000000000e+02
1.142829537391662598e+01,1.277888904918323902e+02,1.200000000000000000e+02
1.148355507850646973e+01,1.270643981186660056e+02,1.200000000000000000e+02
1.153459167480468750e+01,1.265210705203609933e+02,1.200000000000000000e+02
1.158974528312683105e+01,1.254343819784951393e+02,1.200000000000000000e+02
1.164652276039123535e+01,1.236232010634629148e+02,1.200000000000000000e+02
1.170362710952758789e+01,1.228987420355523454e+02,1.200000000000000000e+02
1.176158547401428223e+01,1.214497906344753915e+02,1.200000000000000000e+02
1.181915950775146484e+01,1.205442335222150945e+02,1.200000000000000000e+02
1.187728238105773926e+01,1.198197744943045251e+02,1.200000000000000000e+02
1.194290518760681152e+01,1.180085935792723006e+02,1.200000000000000000e+02
1.200119495391845703e+01,1.172841345513617313e+02,1.200000000000000000e+02
1.205248308181762695e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.210410428047180176e+01,1.171030031217561742e+02,1.200000000000000000e+02
1.215707492828369141e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.221445345878601074e+01,1.165596755234511619e+02,1.200000000000000000e+02
1.227262568473815918e+01,1.156540850659350497e+02,1.200000000000000000e+02
1.233042144775390625e+01,1.160163145798903344e+02,1.200000000000000000e+02
1.238156199455261230e+01,1.161974460094958772e+02,1.200000000000000000e+02
1.243254709243774414e+01,1.167407736078008895e+02,1.200000000000000000e+02
1.248448419570922852e+01,1.163785440938456190e+02,1.200000000000000000e+02
1.253457283973693848e+01,1.161974460094958772e+02,1.200000000000000000e+02
1.259173846244812012e+01,1.165596755234511619e+02,1.200000000000000000e+02
1.264917254447937012e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.270416736602783203e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.275651860237121582e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.281384658813476562e+01,1.169219050374064466e+02,1.200000000000000000e+02
1.287158966064453125e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.292934322357177734e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.298696970939636230e+01,1.176463640653170160e+02,1.200000000000000000e+02
1.303874158859252930e+01,1.172841345513617313e+02,1.200000000000000000e+02
1.309251546859741211e+01,1.174652326357114589e+02,1.200000000000000000e+02
1.315063071250915527e+01,1.180085935792723006e+02,1.200000000000000000e+02
1.320304632186889648e+01,1.183708230932275853e+02,1.200000000000000000e+02
1.325672197341918945e+01,1.189141840367884129e+02,1.200000000000000000e+02
1.330772519111633301e+01,1.190952821211381405e+02,1.200000000000000000e+02
1.335947322845458984e+01,1.189141840367884129e+02,1.200000000000000000e+02
1.340961313247680664e+01,1.190952821211381405e+02,1.200000000000000000e+02
1.346384954452514648e+01,1.190952821211381405e+02,1.200000000000000000e+02
1.351542043685913086e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.357199954986572266e+01,1.196386430646989822e+02,1.200000000000000000e+02
1.362286329269409180e+01,1.200008725786542669e+02,1.200000000000000000e+02
1.367789196968078613e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.372962260246276855e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.378591227531433105e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.384398436546325684e+01,1.205442335222150945e+02,1.200000000000000000e+02
1.390200757980346680e+01,1.205442335222150945e+02,1.200000000000000000e+02
1.395302963256835938e+01,1.210875611205201068e+02,1.200000000000000000e+02
1.400611257553100586e+01,1.203631020926095516e+02,1.200000000000000000e+02
1.405649733543395996e+01,1.207253316065648221e+02,1.200000000000000000e+02
1.411347699165344238e+01,1.209064630361703792e+02,1.200000000000000000e+02
1.417001986503601074e+01,1.210875611205201068e+02,1.200000000000000000e+02
1.422700643539428711e+01,1.210875611205201068e+02,1.200000000000000000e+02
1.428447079658508301e+01,1.210875611205201068e+02,1.200000000000000000e+02
1.434282898902893066e+01,1.214497906344753915e+02,1.200000000000000000e+02
1.439914393424987793e+01,1.221742830076417761e+02,1.200000000000000000e+02
1.445703506469726562e+01,1.221742830076417761e+02,1.200000000000000000e+02
1.451477313041687012e+01,1.210875611205201068e+02,1.200000000000000000e+02
1.456638455390930176e+01,1.218120534936864914e+02,1.200000000000000000e+02
1.461835026741027832e+01,1.218120534936864914e+02,1.200000000000000000e+02
1.467004704475402832e+01,1.221742830076417761e+02,1.200000000000000000e+02
1.472787261009216309e+01,1.214497906344753915e+02,1.200000000000000000e+02
1.478542971611022949e+01,1.212686925501256638e+02,1.200000000000000000e+02
1.484318470954895020e+01,1.214497906344753915e+02,1.200000000000000000e+02
1.489984416961669922e+01,1.219931515780362332e+02,1.200000000000000000e+02
1.495783948898315430e+01,1.218120534936864914e+02,1.200000000000000000e+02
1.500906109809875488e+01,1.209064630361703792e+02,6.000000000000000000e+01
1.506420159339904785e+01,1.169219050374064466e+02,6.000000000000000000e+01
1.512030029296875000e+01,1.123939860950816865e+02,6.000000000000000000e+01
1.517156434059143066e+01,1.080471985823624692e+02,6.000000000000000000e+01
1.522253012657165527e+01,1.040626405835985366e+02,6.000000000000000000e+01
1.527711701393127441e+01,1.000780825848346041e+02,6.000000000000000000e+01
1.533134508132934570e+01,8.359648964621804623e+01,6.000000000000000000e+01
1.538406753540039062e+01,7.979302973180384129e+01,6.000000000000000000e+01
1.543994045257568359e+01,6.313033870883755583e+01,6.000000000000000000e+01
1.550729727745056152e+01,5.751573122464693455e+01,6.000000000000000000e+01
1.556206536293029785e+01,5.353113988062718676e+01,6.000000000000000000e+01
1.561302304267883301e+01,5.008994282542408882e+01,6.000000000000000000e+01
1.566430902481079102e+01,4.592425339705460630e+01,6.000000000000000000e+01
1.571457362174987793e+01,4.248305634185150836e+01,6.000000000000000000e+01
1.576651597023010254e+01,3.922295737099814517e+01,6.000000000000000000e+01
1.581764841079711914e+01,3.560062888618949728e+01,6.000000000000000000e+01
1.587321329116821289e+01,3.125384137347028002e+01,6.000000000000000000e+01
1.593076419830322266e+01,2.763151288866163213e+01,6.000000000000000000e+01
1.598780679702758789e+01,2.437141391780826893e+01,6.000000000000000000e+01
1.604605126380920410e+01,2.400918440385298425e+01,6.000000000000000000e+01
1.609676575660705566e+01,2.726928337470635100e+01,6.000000000000000000e+01
1.615201258659362793e+01,3.306498894324669635e+01,6.000000000000000000e+01
1.620297503471374512e+01,3.741180980122172883e+01,6.000000000000000000e+01
1.625392150878906250e+01,4.121523637038011145e+01,6.000000000000000000e+01
1.630741500854492188e+01,4.592425339705460630e+01,6.000000000000000000e+01
1.635873222351074219e+01,5.027107425502963878e+01,6.000000000000000000e+01
1.641522741317749023e+01,5.226335325441160506e+01,6.000000000000000000e+01
1.647254514694213867e+01,5.751573122464693455e+01,6.000000000000000000e+01
1.652424073219299316e+01,6.005133782233392026e+01,6.000000000000000000e+01
1.657910275459289551e+01,6.385479773674811810e+01,6.000000000000000000e+01
1.663217067718505859e+01,6.476038819426423743e+01,6.000000000000000000e+01
1.668547749519348145e+01,6.892604427737789763e+01,6.000000000000000000e+01
1.673570656776428223e+01,6.983163473489400985e+01,6.000000000000000000e+01
1.679026532173156738e+01,7.055609376280457923e+01,6.000000000000000000e+01
1.684855461120605469e+01,7.109945470636542098e+01,6.000000000000000000e+01
1.690589189529418945e+01,7.055609376280457923e+01,6.000000000000000000e+01
1.696311306953430176e+01,7.037499567845485160e+01,6.000000000000000000e+01
1.702082586288452148e+01,6.856381476342261294e+01,6.000000000000000000e+01
1.707188844680786133e+01,6.620930625008536197e+01,6.000000000000000000e+01
1.712745404243469238e+01,6.439812533505313752e+01,6.000000000000000000e+01
1.718502116203308105e+01,6.168138730776060186e+01,6.000000000000000000e+01
1.723702430725097656e+01,6.077579685024448253e+01,6.000000000000000000e+01
1.728873229026794434e+01,5.896464928046807330e+01,6.000000000000000000e+01
1.734020423889160156e+01,5.878351785086251624e+01,6.000000000000000000e+01
1.739830374717712402e+01,5.751573122464693455e+01,6.000000000000000000e+01
1.745614171028137207e+01,5.751573122464693455e+01,6.000000000000000000e+01
1.750631046295166016e+01,5.715346836543583464e+01,6.000000000000000000e+01
1.755650997161865234e+01,5.733459979504138460e+01,6.000000000000000000e+01
1.760926866531372070e+01,5.733459979504138460e+01,6.000000000000000000e+01
1.766657996177673340e+01,5.878351785086251624e+01,6.000000000000000000e+01
1.772452282905578613e+01,5.860241976651278861e+01,6.000000000000000000e+01
1.777957797050476074e+01,5.932687879442335088e+01,6.000000000000000000e+01
1.783075428009033203e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.788104319572448730e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.793241596221923828e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.798743963241577148e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.804508996009826660e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.809585452079772949e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.814743852615356445e+01,6.077579685024448253e+01,6.000000000000000000e+01
1.820094037055969238e+01,6.059469876589475490e+01,6.000000000000000000e+01
1.825782132148742676e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.831092858314514160e+01,6.113805970945558954e+01,6.000000000000000000e+01
1.836170029640197754e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.841200542449951172e+01,6.059469876589475490e+01,6.000000000000000000e+01
1.846216845512390137e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.851760458946228027e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.857490563392639160e+01,6.005133782233392026e+01,6.000000000000000000e+01
1.863226628303527832e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.868934988975524902e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.874704074859619141e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.881144285202026367e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.886174297332763672e+01,5.987023973798418552e+01,6.000000000000000000e+01
1.891843509674072266e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.896851277351379395e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.902594232559204102e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.908373069763183594e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.914106488227844238e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.919837689399719238e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.925501441955566406e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.931209135055541992e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.936964082717895508e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.942125868797302246e+01,5.968910830837863557e+01,6.000000000000000000e+01
1.947688388824462891e+01,5.987023973798418552e+01,6.000000000000000000e+01
1.953379821777343750e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.958537030220031738e+01,6.023246925193947021e+01,6.000000000000000000e+01
1.964080810546875000e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.969887065887451172e+01,6.005133782233392026e+01,6.000000000000000000e+01
1.975518679618835449e+01,5.987023973798418552e+01,6.000000000000000000e+01
1.981205582618713379e+01,6.041356733628920495e+01,6.000000000000000000e+01
1.986232423782348633e+01,5.950801022402890084e+01,6.000000000000000000e+01
1.991272497177124023e+01,6.041356733628920495e+01,6.000000000000000000e+01
2.000098848342895508e+01,5.968910830837863557e+01,6.001779270172119141e+01
2.005808734893798828e+01,5.950801022402890084e+01,6.104557228088378906e+01
2.011327719688415527e+01,6.023246925193947021e+01,6.203898954391479492e+01
2.016502428054809570e+01,6.041356733628920495e+01,6.297043704986572266e+01
2.022262454032897949e+01,6.186251873736615181e+01,6.400724172592163086e+01
2.027398204803466797e+01,6.186251873736615181e+01,6.493167686462402344e+01
2.032954597473144531e+01,6.367366630714256814e+01,6.593182754516601562e+01
2.038709831237792969e+01,6.457925676465868037e+01,6.696776962280273438e+01
2.044410681724548340e+01,6.530371579256924974e+01,6.799392271041870117e+01
2.050239658355712891e+01,6.675266719364620371e+01,6.904313850402832031e+01
2.056003737449645996e+01,6.838271667907288531e+01,7.008067274093627930e+01
2.061355638504028320e+01,6.965050330528846700e+01,7.104401493072509766e+01
2.066385483741760254e+01,7.073722519241013629e+01,7.194938707351684570e+01
2.071461248397827148e+01,7.182391373427597614e+01,7.286302471160888672e+01
2.077180361747741699e+01,7.291060227614183020e+01,7.389246511459350586e+01
2.082549333572387695e+01,7.399732416326349949e+01,7.485888004302978516e+01
2.088738226890563965e+01,7.490288127552379649e+01,7.597288084030151367e+01
2.094473791122436523e+01,7.617070124699519340e+01,7.700528240203857422e+01
2.100144076347351074e+01,7.798188216202743206e+01,7.802593374252319336e+01
2.105305123329162598e+01,7.834411167598271675e+01,7.895492219924926758e+01
2.110403013229370117e+01,7.924966878824301375e+01,7.987254238128662109e+01
2.115781426429748535e+01,7.979302973180384129e+01,8.084065675735473633e+01
2.121560168266296387e+01,8.142307921723052289e+01,8.188083028793334961e+01
2.127390694618225098e+01,8.196644016079136463e+01,8.293032503128051758e+01
2.132400608062744141e+01,8.323426013226276154e+01,8.383210945129394531e+01
2.138144350051879883e+01,8.413981724452305855e+01,8.486598300933837891e+01
2.143199515342712402e+01,8.504540770203917077e+01,8.577591276168823242e+01
2.148247361183166504e+01,8.595099815955529721e+01,8.668452501296997070e+01
2.153247809410095215e+01,8.649432575786030952e+01,8.758460569381713867e+01
